Over,Ball No.,Bowler,Batsman,Outcome,Runs,Length,Line,Shot Type,Position,Hit Type,Variation,Speed,Field Activity
6,4,angelo mathews,s dhawan,â€¢,0,Short,Outside-off,Cut,Point,,,,
6,3,angelo mathews,s dhawan,4,4,Length,,,Third-man,,,,Slide
6,3,angelo mathews,s dhawan,4,4,Length,,,Third-man,,,,Slide
6,3,angelo mathews,s dhawan,1w,1,Length,,,Backward-point,,,Slower,Dive
6,3,angelo mathews,s dhawan,1w,1,Length,,,,,,Slower,
6,2,angelo mathews,s dhawan,2,2,Length,Outside-off,,Extra-cover,,,Slow,
6,1,angelo mathews,rahul,1,1,Full,Outside-off,,Cover,,,,
5,6,lahiru kumara,rahul,1,1,Full,,,Mid-on,,,,Direct-hit
5,5,lahiru kumara,rahul,â€¢,0,Short,,,Point,,,,
5,4,lahiru kumara,s dhawan,1,1,Short,Outside-off,Cut,Third-man,,,,
5,3,lahiru kumara,s dhawan,4,4,Full,Outside-off,Drive,Extra-cover,,,,
5,2,lahiru kumara,s dhawan,4,4,Short,,Cut,Third-man,,,Pace,
5,1,lahiru kumara,rahul,1,1,Short,Leg-stump,,Deep-square,,,,
4,6,malinga,s dhawan,4,4,Length,,,Mid-on,,,,
4,5,malinga,rahul,1,1,Short,,,Cover,,,Slower,
4,4,malinga,s dhawan,1,1,Length,Outside-off,,Third-man,,,Slower,
4,3,malinga,s dhawan,4,4,Full,,Drive,Slip,Thick-edge,,,
4,2,malinga,rahul,1,1,Short,Leg-stump,,Deep-square,,,,
4,1,malinga,rahul,2,2,Short,,,Deep-square,,,Slower,
3,6,dhananjaya,rahul,1,1,,Outside-off,,Mid-off,,,,
3,5,dhananjaya,rahul,6,6,Full,Leg-stump,,Long-leg,,,,
3,4,dhananjaya,rahul,â€¢,0,Length,Outside-off,,Extra-cover,,,,
3,3,dhananjaya,s dhawan,1,1,,,,Long-off,,,,
3,2,dhananjaya,s dhawan,4,4,Length,Outside-off,,Mid-on,,,,
3,1,dhananjaya,rahul,1,1,Full,,,Midwicket,,,,
2,6,malinga,rahul,1,1,Full,Leg-stump,,Midwicket,,,Slower,
2,5,malinga,s dhawan,1lb,0,Length,,,Third-man,,,,
2,4,malinga,s dhawan,â€¢,0,Yorker,,Drive,Cover,,,,
2,3,malinga,rahul,1,1,Length,Middle-stump,,Square-leg,,,Slower,
2,2,malinga,s dhawan,1,1,Short,Leg-stump,,On-side,,,Slower,
2,1,malinga,s dhawan,â€¢,0,Full,,,Off-side,,,,
1,6,angelo mathews,rahul,4,4,Length,Outside-off,Drive,Cover,,,,
1,5,angelo mathews,rahul,4,4,Good,,Drive,Cover,,,,
1,4,angelo mathews,s dhawan,1,1,Short,Outside-off,,Third-man,,,,
1,3,angelo mathews,s dhawan,4,4,Length,,,Deep-square-leg,,,,
1,2,angelo mathews,s dhawan,â€¢,0,Length,,,Mid-off,,,Pace,
1,1,angelo mathews,s dhawan,â€¢,0,Length,,,Mid-off,,,,
0,6,malinga,rahul,4,4,Short,Outside-off,,Point,,,,
0,5,malinga,s dhawan,1,1,Length,,,,Inside-edge,,,
0,4,malinga,rahul,1,1,Length,Leg-stump,,Deep-square,,,,
0,3,malinga,rahul,â€¢,0,Short,Outside-off,,Cover,,,,
0,3,malinga,rahul,â€¢,0,Short,Outside-off,,Cover,,,,
0,3,malinga,s dhawan,2w,2,Full,,,Fine-leg,,,,
0,3,malinga,s dhawan,2w,2,Full,,,Fine-leg,,,,
0,2,malinga,rahul,1,1,Short,,,Short-fine-leg,,,,
0,1,malinga,rahul,â€¢,0,Length,,,Backward-point,,,,
