ball,score,commentary,second_commentary
3.4,•,"behrendorff to suryakumar, no rungreat channel  fullish ball around off and angling away a bit  attempts a drive but the ball goes past the edge","behrendorff to suryakumar yadav, no run, lovely, on a good length and angling away from the right-hander - drags suryakumar into the drive and whizzes past the outside edge"
3.3,•,"behrendorff to suryakumar, no runfullish ball on middle and leg  gently nudged to midwicket  he wants one but his partner turns it down  guess that happens when a batter has been run-out for a diamond duck in the first t20i  was a risky option anyway","behrendorff to suryakumar yadav, no run, on a good length and at the stumps, nudged in front of mid-wicket and suryakumar wanted a single, sent back by his partner"
3.2,•,"behrendorff to suryakumar, no rungood length ball just outside off  tries to offer the full face of the bat in a punchy shot down the ground  mistimed, and jason collects on the followthrough","behrendorff to suryakumar yadav, no run, behrendorff shortens the length on off, pushed back at the bowler who makes a half-stop on his followthrough"
3.1,•,"behrendorff to suryakumar, no runlength ball outside off  punchy shot to the off-side","behrendorff to suryakumar yadav, no run, on a good length and just outside off, suryakumar stays besides the line and pushes it to the off-side"
3.1,•,"behrendorff to suryakumar, no runlength ball outside off  punchy shot to the off-side","behrendorff to suryakumar yadav, wide, loose delivery from behrendorff, short and wayward, called as a wide"
3.1,1w,"behrendorff to suryakumar, 1 widemore wide runs  this one slides across sky with behrendorff starting another over ","behrendorff to suryakumar yadav, no run, on a good length and just outside off, suryakumar stays besides the line and pushes it to the off-side"
3.1,1w,"behrendorff to suryakumar, 1 widemore wide runs  this one slides across sky with behrendorff starting another over ","behrendorff to suryakumar yadav, wide, loose delivery from behrendorff, short and wayward, called as a wide"
2.6,1,"kane richardson to suryakumar,  1 runfull ball, awfully wide outside off  sky reaches out and drills it to point, who gets a hand to it and stops a boundary","k richardson to suryakumar yadav, 1 run, full and wide of off, would've been a wide had suryakumar let it go, but he reached out on the drive and placed it to the right of point - the fielder diving and making a half-stop"
2.5,•,"kane richardson to suryakumar, no runfull ball around off  driven to mid on","k richardson to suryakumar yadav, no run, fuller length delivery on off, suryakumar leans across and finds mid-on with the drive"
2.4,•,"kane richardson to suryakumar, no runcaught him on the back foot? lbw appeal - but turned down  length ball just outside off but jagging in and hitting sky on the back foot  height a big issue there, and the right call from the umpire","k richardson to suryakumar yadav, no run, half-an-appeal for lbw, but suryakumar was hit high on the pad, the nip-backer and he was beaten on the inside edge as he shuffled across, struck high on the thigh-pad"
2.3,W,"kane richardson to ishan, outslapped   straight to cover  length ball around middle and angling across  kishan confidently slaps the ball, but the extra bounce forces him to mis-hit  he failed to get on top of that shot, and its a soft dismissal inside the circle  gone for a duck ishan kishan c stoinis b richardson 0  5b 0x4 0x6 6m  sr: 0","k richardson to ishan kishan, out caught by stoinis   short and wide of off, and ishan kishan has slapped it straight into the hands of cover  - width on offer and kishan saw the chance of getting runs, but there  some extra bounce and he  mistimed the back-foot drive badly, popped in the air and into the big hands of stoinis, who doesn't miss out  ishan kishan c stoinis b k richardson 0 5 "
2.2,1,"kane richardson to gaikwad,  1 runlength ball tucked off his pads to the leg-side for a single","k richardson to gaikwad, 1 run, short of a length and angling into the pads, tucked past square-leg for a single"
2.1,•,"kane richardson to gaikwad, no runfull and wide ball  gaikwad chases after it, mistiming a shot to the off-side","k richardson to gaikwad, no run, fuller length delivery and well wide of off, gaikwad reaches out on the drive and mistimes it back at the bowler"
2.1,•,"kane richardson to gaikwad, no runfull and wide ball  gaikwad chases after it, mistiming a shot to the off-side","k richardson to gaikwad, 5 wides, richardson is struggling to control this new ball, spills one well down leg and it swings away late, wade can only parry it to the ropes with the dive"
2.1,5w,"kane richardson to gaikwad, 5 widelate swing takes the ball down the leg-side  pitches it full on middle and leg but it shapes in even more, and wade is on the floor after failing to catch the ball on the dive","k richardson to gaikwad, no run, fuller length delivery and well wide of off, gaikwad reaches out on the drive and mistimes it back at the bowler"
2.1,5w,"kane richardson to gaikwad, 5 widelate swing takes the ball down the leg-side  pitches it full on middle and leg but it shapes in even more, and wade is on the floor after failing to catch the ball on the dive","k richardson to gaikwad, 5 wides, richardson is struggling to control this new ball, spills one well down leg and it swings away late, wade can only parry it to the ropes with the dive"
1.6,•,"behrendorff to ishan, no runfull ball just outside off  leans into a confident cover-drive but intercepted inside the circle","behrendorff to ishan kishan, no run, fuller length delivery outside off, driven crisply and straight to the fielder at cover"
1.5,•,"behrendorff to ishan, no runlength ball just outside off  kishan carefully punches to point","behrendorff to ishan kishan, no run, short of a good length and just outside off, steered straight to the fielder at backward-point"
1.4,4lb,"behrendorff to ishan, 4 leg byesgood length ball on off and sliding into leg  kishan tries to play a late glance, and the ball flicks his thigh-guard before rolling away for four long-stop","behrendorff to ishan kishan, leg byes, four, too short and too straight from behrendorff, on the pads and it beats wade on the right, came off kishan  pads as he looked to flick"
1.3,•,"behrendorff to ishan, no runlength ball knocked to the leg-side","behrendorff to ishan kishan, no run, short of a good length and just outside off, defended to the on-side"
1.2,W,"behrendorff to jaiswal, outjaiswal loses his shape, and wade collects the edge  length ball around off  jaiswal gives jason a charge and tries to hit him over cover  but he  awfully out of position, and wade sharply moves to his left to do the rest after the ball kissed the bat yashasvi jaiswal c †wade b behrendorff 6  6b 1x4 0x6 8m  sr: 100see all photos","behrendorff to jaiswal, out caught by wade   edged and caught  behrendorff strikes early once again, on a good length and shaping away from off, jaiswal charges down the pitch, makes room and looks to flay it over cover, gets a thick edge and wade does the rest, moving swiftly across to his left  jaiswawade b behrendorff 6 6  [4s-1]"
1.1,•,"behrendorff to jaiswal, no runshort of length ball just outside off  left alone","behrendorff to jaiswal, no run, on a good length and slanting across the left-hander, left alone"
0.6,4,"kane richardson to gaikwad, four runsno slip present - and that  going in gaikwad  favour  length ball on a fourth-stump line  gaikwad pokes at it, and the ball takes a thick edge before wade sees it fly past his right for four","k richardson to gaikwad, four, edged and four, that slip fielder would've gobbled it up with ease, but wade can only look in agony as the ball raced away - short of a good length and holding its line outside off, gaikwad has a poke at that and the ball finds the big edge"
0.5,1,"kane richardson to jaiswal,  1 runshort of length again  leg-stump line  attempts the pull but checks the shot at the last moment, instead rolling his wrists over it  to deep backward-square-leg","k richardson to jaiswal, 1 run, back of a length and angling across the left-hander - jaiswal swivels across and pulls it behind square on the on-side for a single"
0.4,4,"kane richardson to jaiswal, four runsshort of length around leg and middle  jaiswal hangs back and pulls in front of square  along the carpet, straight-hit ","k richardson to jaiswal, four, cracking shot, tad too short from richardson - jaiswal picks the length early, swivels across and then hammers the pull wide of mid-on, no need to run for those"
0.3,•,"kane richardson to jaiswal, no runbetter line  full around off and more controlled outswing  jaiswal attempts the drive and it just whizzes past his outside edge ","k richardson to jaiswal, no run, fuller length delivery and shaping away from wide of off, jaiswal went chasing after that and missed"
0.3,•,"kane richardson to jaiswal, no runbetter line  full around off and more controlled outswing  jaiswal attempts the drive and it just whizzes past his outside edge ","k richardson to jaiswal, wide, richardson pushes one full and wide of off, well past the tramlines and is called as a wide"
0.3,•,"kane richardson to jaiswal, no runbetter line  full around off and more controlled outswing  jaiswal attempts the drive and it just whizzes past his outside edge ","k richardson to gaikwad, 2 wides, richardson attempts another inswinger as gaikwad came down the pitch - but he spills it down leg and it swings away further - wade diving to his left and amking a half-stop, saves some runs for his team"
0.3,1w,"kane richardson to jaiswal, 1 wideplay and miss  full ball outside off inviting jaiswal to free his arms  the ball swings away and misses the bat by quite the distance","k richardson to jaiswal, no run, fuller length delivery and shaping away from wide of off, jaiswal went chasing after that and missed"
0.3,1w,"kane richardson to jaiswal, 1 wideplay and miss  full ball outside off inviting jaiswal to free his arms  the ball swings away and misses the bat by quite the distance","k richardson to jaiswal, wide, richardson pushes one full and wide of off, well past the tramlines and is called as a wide"
0.3,1w,"kane richardson to jaiswal, 1 wideplay and miss  full ball outside off inviting jaiswal to free his arms  the ball swings away and misses the bat by quite the distance","k richardson to gaikwad, 2 wides, richardson attempts another inswinger as gaikwad came down the pitch - but he spills it down leg and it swings away further - wade diving to his left and amking a half-stop, saves some runs for his team"
0.3,2w,"kane richardson to gaikwad, 2 widefull ball on middle but swinging down leg  wade gets a fingertip to it while diving to his left  slows the ball down","k richardson to jaiswal, no run, fuller length delivery and shaping away from wide of off, jaiswal went chasing after that and missed"
0.3,2w,"kane richardson to gaikwad, 2 widefull ball on middle but swinging down leg  wade gets a fingertip to it while diving to his left  slows the ball down","k richardson to jaiswal, wide, richardson pushes one full and wide of off, well past the tramlines and is called as a wide"
0.3,2w,"kane richardson to gaikwad, 2 widefull ball on middle but swinging down leg  wade gets a fingertip to it while diving to his left  slows the ball down","k richardson to gaikwad, 2 wides, richardson attempts another inswinger as gaikwad came down the pitch - but he spills it down leg and it swings away further - wade diving to his left and amking a half-stop, saves some runs for his team"
0.2,•,"kane richardson to gaikwad, no runpast the inside edge  full ball outside off  gaikwad lunges forward to attempt a drive  the ball swings in sharply and he  lucky that didn't take an inside edge onto the stumps","k richardson to gaikwad, no run, the inswinger now, nips back in from a length outside off and beats gaikwad on the loose waft, could've so easily caught the inside edge"
0.1,1,"kane richardson to jaiswal,  1 runadjusts the line  short of length around leg and sliding across to off  guided to deep third for a single","k richardson to jaiswal, 1 run, richardson shortens the length around off, dabbed down towards third-man for a single"
0.1,1,"kane richardson to jaiswal,  1 runadjusts the line  short of length around leg and sliding across to off  guided to deep third for a single","k richardson to jaiswal, wide, on a good length and pushed across the left-hander, but it swirls past the tramlines and is called as a wide"
0.1,1w,"kane richardson to jaiswal, 1 widefull ball outside off and banana swing further away from jaiswal  left alone","k richardson to jaiswal, 1 run, richardson shortens the length around off, dabbed down towards third-man for a single"
0.1,1w,"kane richardson to jaiswal, 1 widefull ball outside off and banana swing further away from jaiswal  left alone","k richardson to jaiswal, wide, on a good length and pushed across the left-hander, but it swirls past the tramlines and is called as a wide"
